file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
pop.00017.wav,0.116,0.147,1.086,0.186,0.126,0.05,0.143,0.033,112.347,2776.772,611.292,2795.402,416.215,3290.462,339.953,3290.462,339.953,17.374,15.379,16.575,16.82,16.746,16.867,16.748,4.414,4.731,3.86,2.968,2.431,2.175,1.762,6097.968,1360.711,-53.104,78.314,2.262,18.83,3.871,2.512,-3.809,6.807,-0.819,8.752,-4.802,-2.152,1.293,-1.743,-1.942,-1.59,2.628,2.426,4.018,3.907,30.276,20.363,28.82,14.728,12.803,11.489,8.819,10.477,7.975,7.94,7.74,6.844,6.18,5.868,5.919,6.085,5.663,6.503,6.29,6.694,0.399,0.494,0.371,0.449,0.376,0.39,0.623,0.451,0.399,0.39,0.442,0.429,0.262,0.32,0.229,0.315,0.27,0.228,0.329,0.259,0.281,0.268,0.28,0.295
pop.00018.wav,0.165,0.216,1.412,0.921,0.128,0.075,0.207,0.061,123.047,3411.053,912.579,3405.7,305.992,3822.969,191.726,3822.969,191.726,22.283,15.409,19.58,19.407,18.548,15.99,14.832,5.142,4.102,4.595,4.018,3.735,2.319,1.418,7911.345,1256.988,-48.96,62.628,34.227,12.322,16.563,8.615,8.766,5.26,6.8,9.06,-4.081,-0.745,-0.38,-0.475,0.65,1.714,1.365,1.924,3.852,1.607,46.861,21.436,21.335,16.617,10.308,12.415,10.182,9.203,8.716,9.285,7.642,7.638,6.52,8.273,8.359,8.876,9.365,10.775,11.322,9.066,0.476,0.388,0.37,0.489,0.393,0.368,0.308,0.431,0.534,0.38,0.418,0.381,0.314,0.281,0.264,0.321,0.277,0.298,0.239,0.281,0.333,0.254,0.315,0.259
pop.00019.wav,0.167,0.224,1.663,1.582,0.156,0.108,0.211,0.076,92.285,3111.597,1091.591,2945.957,440.929,3469.11,330.274,3469.11,330.274,20.293,15.376,18.329,18.345,18.798,17.338,15.494,5.946,4.64,4.29,3.881,3.813,3.62,1.555,6532.005,1850.559,-25.121,70.809,2.929,7.533,1.452,2.856,1.914,-6.821,0.299,-1.943,-6.646,-0.247,-0.758,-4.249,-2.438,-5.674,-1.568,0.668,1.692,0.786,62.283,28.737,21.55,17.282,14.099,15.777,11.39,10.189,11.093,9.896,8.996,7.613,8.237,7.378,6.707,5.897,6.958,8.262,8.594,7.622,0.483,0.384,0.493,0.499,0.318,0.286,0.296,0.472,0.298,0.244,0.365,0.364,0.357,0.262,0.301,0.308,0.247,0.266,0.234,0.327,0.249,0.23,0.313,0.268
pop.00020.wav,0.195,0.263,1.487,1.209,0.18,0.082,0.248,0.086,107.666,3470.57,816.672,3133.534,288.576,3592.47,191.391,3592.47,191.391,19.845,14.423,17.736,17.112,17.572,16.701,14.656,5.868,4.417,4.513,3.826,3.16,2.281,1.303,7425.3,1311.428,13.437,58.235,-2.181,5.018,8.058,-0.493,4.095,2.251,4.302,3.598,-0.497,2.42,1.89,2.175,1.943,-0.168,-0.615,0.758,0.738,2.009,57.362,19.934,17.694,13.807,11.246,11.95,9.248,10.309,9.218,9.211,7.871,7.53,7.866,7.649,6.934,6.618,6.749,7.032,7.903,8.166,0.521,0.333,0.423,0.46,0.347,0.393,0.374,0.504,0.412,0.375,0.414,0.383,0.329,0.213,0.283,0.31,0.244,0.308,0.266,0.315,0.277,0.249,0.283,0.248
pop.00021.wav,0.15,0.219,1.924,2.834,0.187,0.089,0.194,0.102,99.384,3474.429,896.883,3032.204,395.044,3466.941,303.491,3466.941,303.491,17.936,14.061,16.244,15.528,16.115,16.131,15.055,5.608,4.46,4.589,3.432,2.993,2.962,1.781,7178.009,1576.708,-23.213,53.829,-0.672,14.731,4.88,6.733,4.846,4.954,4.271,3.114,2.548,2.987,4.637,2.853,2.179,1.068,-0.468,0.394,-1.167,0.548,83.119,28.879,18.768,12.189,11.94,11.649,9.038,8.554,8.812,8.869,6.348,8.016,6.4,5.582,5.633,5.156,4.844,5.362,5.431,5.379,0.654,0.454,0.522,0.572,0.495,0.473,0.419,0.547,0.497,0.443,0.48,0.496,0.286,0.209,0.281,0.286,0.261,0.278,0.233,0.28,0.291,0.245,0.258,0.233
pop.00022.wav,0.154,0.211,1.652,1.77,0.141,0.083,0.196,0.079,103.359,3178.499,907.0,3127.234,359.604,3628.097,274.417,3628.097,274.417,23.427,14.392,18.543,17.707,17.461,16.116,15.6,4.844,4.095,4.814,4.473,3.632,2.345,1.657,6986.109,1575.901,-45.731,65.274,12.928,14.524,7.033,4.395,6.624,3.299,7.728,4.06,3.663,2.602,4.049,2.385,1.781,-2.393,-1.346,-2.879,-0.85,-2.598,65.82,24.01,21.273,16.186,10.638,13.625,12.245,9.323,8.794,8.804,7.127,7.682,7.597,7.698,6.505,6.477,7.403,8.872,8.644,8.066,0.547,0.426,0.426,0.4,0.303,0.316,0.366,0.448,0.344,0.325,0.363,0.401,0.357,0.308,0.296,0.304,0.251,0.287,0.28,0.327,0.274,0.253,0.271,0.273
pop.00023.wav,0.162,0.227,1.88,2.397,0.178,0.1,0.211,0.085,103.359,3734.181,1207.307,3295.85,426.691,3717.322,304.844,3717.322,304.844,21.276,16.544,19.537,18.229,18.109,16.497,15.027,5.398,4.526,5.465,4.972,4.136,3.246,1.795,7831.866,1807.624,-44.29,51.353,24.983,12.159,10.878,7.619,8.215,-0.764,5.95,4.755,-2.509,1.324,-1.954,-0.451,0.24,-1.999,-1.963,-1.033,0.523,-0.377,68.335,31.344,26.993,19.633,13.324,14.078,11.533,10.159,11.061,9.502,8.405,8.443,8.328,7.62,7.601,8.036,8.27,8.273,7.502,9.596,0.459,0.369,0.397,0.409,0.469,0.411,0.338,0.451,0.382,0.349,0.319,0.374,0.329,0.278,0.313,0.319,0.355,0.331,0.287,0.337,0.282,0.29,0.255,0.275
pop.00024.wav,0.162,0.228,1.885,2.407,0.144,0.083,0.207,0.094,117.454,3274.499,887.871,3176.574,356.688,3655.94,267.721,3655.94,267.721,23.541,14.645,19.147,18.61,18.277,16.593,15.366,5.059,3.952,5.01,4.308,3.663,2.555,1.684,7273.193,1538.106,-40.904,61.54,9.869,10.099,8.454,5.372,8.383,3.519,8.25,5.879,-0.098,-0.561,0.556,-1.982,1.911,0.079,-1.265,1.236,1.498,0.947,62.377,23.897,20.207,18.781,13.102,14.178,10.856,10.698,9.629,9.741,8.6,8.636,7.399,8.14,8.378,9.262,9.593,9.695,10.134,9.815,0.358,0.448,0.348,0.393,0.462,0.372,0.436,0.417,0.507,0.438,0.333,0.396,0.278,0.331,0.284,0.292,0.329,0.293,0.341,0.3,0.33,0.331,0.262,0.301
pop.00025.wav,0.15,0.206,1.729,1.974,0.106,0.088,0.19,0.081,151.999,2889.429,1250.581,3197.212,546.45,3747.46,369.345,3747.46,369.345,23.735,18.811,21.155,19.426,18.621,17.504,15.824,5.652,4.582,4.932,4.276,3.714,3.2,2.334,6759.985,2394.13,-106.827,81.033,47.809,13.651,13.011,6.878,7.587,-2.636,-2.506,1.871,-5.137,-2.748,-3.666,-7.878,-4.804,-6.377,-7.392,-4.73,-0.124,-2.323,71.457,35.263,23.427,15.559,11.221,14.007,11.013,10.029,12.155,10.095,9.01,7.488,7.867,7.947,8.145,7.605,8.152,9.018,11.055,9.49,0.332,0.321,0.437,0.32,0.342,0.253,0.336,0.446,0.3,0.315,0.269,0.286,0.331,0.275,0.362,0.266,0.339,0.24,0.331,0.343,0.247,0.306,0.249,0.279
pop.00026.wav,0.155,0.215,1.743,2.002,0.103,0.062,0.196,0.089,151.999,2498.886,995.805,2844.923,528.312,3486.832,370.156,3486.832,370.156,23.054,16.148,20.404,20.438,20.544,17.859,15.556,4.607,3.869,4.394,4.051,3.928,3.38,1.941,5507.104,2229.827,-73.373,97.492,16.854,-0.594,7.182,4.868,0.757,-5.548,0.998,4.929,-5.833,-4.928,-0.031,-3.037,-0.148,-2.375,0.728,0.689,1.968,0.802,64.502,28.381,23.199,16.159,16.337,13.283,11.833,12.633,10.788,9.97,8.859,9.271,8.473,8.626,9.336,9.365,8.951,8.181,9.531,8.912,0.465,0.285,0.316,0.243,0.322,0.262,0.254,0.544,0.384,0.347,0.241,0.345,0.349,0.224,0.297,0.226,0.295,0.258,0.225,0.368,0.28,0.331,0.235,0.302
pop.00027.wav,0.124,0.166,1.697,1.663,0.102,0.053,0.158,0.052,83.354,2655.112,894.849,2920.192,440.266,3521.663,310.832,3521.663,310.832,22.257,15.956,18.06,18.049,18.72,17.201,15.139,4.838,4.36,4.471,4.479,4.437,3.345,1.506,5910.581,1984.796,-75.359,83.351,10.695,14.46,14.239,7.397,5.281,-0.393,5.721,3.366,-2.523,-4.216,-1.845,-5.907,-1.271,-3.769,-2.854,-0.932,-1.116,-2.716,68.228,28.66,18.704,14.75,12.039,11.478,10.522,9.927,9.998,8.403,7.868,8.073,7.749,7.433,7.297,8.893,9.065,8.562,8.686,9.828,0.304,0.381,0.471,0.326,0.345,0.318,0.445,0.402,0.339,0.419,0.374,0.425,0.234,0.271,0.332,0.251,0.324,0.256,0.319,0.316,0.25,0.295,0.275,0.335
pop.00028.wav,0.153,0.207,1.567,1.434,0.121,0.058,0.195,0.07,99.384,2922.662,843.247,3050.338,405.979,3562.261,277.449,3562.261,277.449,21.293,15.483,19.255,18.949,17.729,15.699,14.696,5.107,4.541,4.876,4.232,3.473,2.224,1.32,6625.915,1706.264,-45.623,74.729,15.965,14.793,8.999,8.207,5.684,5.251,5.396,2.439,0.778,1.175,-2.355,-2.947,-2.596,-2.697,-1.504,1.558,1.604,-0.018,58.052,22.138,16.868,16.19,10.484,10.729,8.086,7.331,8.926,7.192,7.297,6.982,7.104,6.765,6.985,6.246,6.764,8.409,9.0,10.314,0.323,0.243,0.367,0.461,0.31,0.354,0.304,0.461,0.341,0.303,0.434,0.3,0.307,0.216,0.275,0.334,0.225,0.334,0.236,0.351,0.279,0.241,0.342,0.238
pop.00029.wav,0.185,0.247,1.464,1.12,0.112,0.055,0.234,0.079,161.499,2969.962,818.446,3141.421,384.832,3634.52,267.493,3634.52,267.493,21.355,16.938,19.917,19.389,18.74,16.741,15.671,5.029,4.84,4.79,4.306,3.782,2.484,1.562,6894.705,1620.587,-40.523,73.49,22.62,12.35,14.862,8.943,5.301,9.019,2.085,4.299,-3.138,1.848,2.036,1.391,4.121,-0.347,-0.75,1.158,0.745,-0.037,55.571,26.055,19.671,15.388,11.094,11.196,7.911,8.655,8.032,9.327,8.125,7.566,6.863,7.306,6.986,7.216,7.77,8.758,9.16,9.001,0.369,0.472,0.338,0.368,0.335,0.335,0.327,0.35,0.447,0.304,0.323,0.276,0.303,0.366,0.281,0.322,0.295,0.313,0.326,0.292,0.338,0.242,0.303,0.243
pop.00030.wav,0.161,0.218,1.657,1.653,0.149,0.068,0.203,0.08,95.703,3054.606,780.158,2975.843,355.149,3504.369,246.291,3504.369,246.291,17.129,15.24,18.9,18.535,18.599,16.449,15.306,4.971,4.114,4.35,3.73,3.319,1.957,1.382,6632.035,1518.374,-18.168,72.283,-4.891,-0.376,1.687,-0.924,-1.329,-0.342,0.652,-0.187,-1.224,-1.051,2.523,1.242,1.744,-3.447,0.392,-0.859,0.923,1.66,57.756,22.346,17.098,15.132,10.446,11.596,8.989,9.419,10.427,8.475,8.876,7.954,6.355,6.18,6.383,6.951,6.817,6.203,5.989,6.534,0.403,0.534,0.293,0.372,0.26,0.373,0.257,0.291,0.469,0.321,0.441,0.284,0.296,0.348,0.217,0.326,0.205,0.313,0.215,0.227,0.323,0.234,0.358,0.22
pop.00031.wav,0.157,0.213,1.656,1.654,0.153,0.069,0.198,0.078,95.703,3093.665,779.111,2992.222,348.487,3511.72,241.367,3511.72,241.367,17.234,14.866,18.241,18.563,19.587,17.007,15.156,5.078,4.008,4.05,3.872,4.148,2.354,1.343,6722.864,1486.318,-18.845,71.326,-3.767,-1.409,0.705,-1.059,-1.055,-0.247,0.626,0.427,-1.504,-1.076,2.42,1.245,0.967,-3.588,0.89,-0.505,0.704,1.667,58.092,22.26,16.87,15.726,11.13,11.935,9.296,9.794,10.931,8.956,9.22,8.444,6.865,6.589,7.026,7.348,6.938,6.441,6.259,6.955,0.411,0.537,0.299,0.38,0.27,0.379,0.264,0.302,0.473,0.333,0.446,0.293,0.294,0.345,0.215,0.326,0.209,0.311,0.213,0.229,0.324,0.239,0.354,0.218
pop.00032.wav,0.077,0.108,1.778,2.161,0.229,0.137,0.098,0.046,95.703,4158.556,1269.09,3417.057,330.592,3813.375,243.259,3813.375,243.259,18.658,15.537,18.645,17.341,17.753,16.98,15.764,5.323,4.882,4.764,3.981,3.579,2.494,2.036,8431.448,1490.619,-113.163,41.598,21.518,11.098,17.437,0.61,3.03,0.085,3.452,0.287,0.619,1.262,2.898,-0.776,0.216,-1.407,-0.757,-0.868,-1.536,1.072,78.684,29.635,24.935,20.322,15.409,14.605,11.427,12.27,12.22,9.626,9.174,8.607,8.533,6.968,7.543,6.965,7.524,8.625,9.006,8.937,0.44,0.498,0.376,0.462,0.49,0.352,0.385,0.397,0.49,0.399,0.386,0.452,0.286,0.32,0.242,0.299,0.307,0.251,0.319,0.276,0.322,0.294,0.287,0.314
pop.00033.wav,0.111,0.149,1.25,0.776,0.137,0.05,0.14,0.05,99.384,2764.824,632.599,2728.487,400.543,3259.714,323.862,3259.714,323.862,18.068,15.148,17.456,17.175,18.044,16.158,15.841,5.029,4.786,4.92,3.943,3.826,2.467,1.786,5867.665,1388.365,-68.98,73.761,-12.468,9.551,-0.041,12.725,3.164,-0.074,2.533,2.879,-1.673,-3.016,1.623,1.097,0.934,-0.415,-1.239,-0.758,-1.702,-1.038,95.884,22.268,22.888,15.888,13.193,15.284,11.652,12.761,10.505,7.565,8.519,9.793,6.661,6.556,5.462,5.957,5.833,5.741,6.042,7.138,0.546,0.351,0.388,0.338,0.392,0.432,0.45,0.533,0.403,0.419,0.355,0.478,0.326,0.25,0.313,0.258,0.278,0.328,0.274,0.311,0.248,0.293,0.25,0.277
pop.00034.wav,0.148,0.2,1.739,1.852,0.131,0.085,0.188,0.068,95.703,3112.514,1025.022,3229.287,358.557,3747.187,243.065,3747.187,243.065,23.896,15.983,20.165,19.721,19.168,16.843,15.258,5.075,4.251,4.999,4.459,3.715,2.735,1.533,7197.586,1716.408,-59.553,77.302,26.372,3.185,6.759,-0.05,-0.62,-0.68,4.141,-0.443,-4.537,-3.555,-2.196,-3.554,0.259,-4.677,-4.604,-3.748,-1.39,-0.843,67.177,27.411,20.133,16.767,13.861,15.853,11.852,10.413,10.425,9.496,8.657,7.343,7.686,7.499,6.995,7.94,8.887,8.415,9.867,9.483,0.359,0.262,0.352,0.3,0.303,0.475,0.294,0.318,0.27,0.405,0.468,0.284,0.325,0.227,0.323,0.272,0.256,0.356,0.238,0.314,0.232,0.313,0.343,0.235
pop.00035.wav,0.226,0.299,1.289,0.725,0.159,0.064,0.282,0.098,107.666,3182.413,729.002,3053.066,330.506,3552.3,219.63,3552.3,219.63,18.406,13.475,16.944,18.182,18.619,16.455,14.579,5.108,3.99,3.972,3.551,3.573,2.475,1.328,6979.481,1458.76,24.325,68.962,-4.227,-1.047,5.24,2.99,4.333,4.281,6.431,3.632,0.111,-0.01,2.062,1.545,3.992,2.814,2.196,1.573,-0.467,0.524,55.276,20.371,17.789,14.471,10.758,11.131,8.78,8.661,8.08,7.998,7.108,7.575,6.767,6.998,7.131,7.128,7.254,7.068,6.617,6.686,0.357,0.436,0.341,0.471,0.38,0.295,0.414,0.384,0.533,0.357,0.485,0.499,0.247,0.329,0.23,0.312,0.291,0.212,0.298,0.249,0.343,0.237,0.303,0.313
pop.00036.wav,0.205,0.27,1.4,0.919,0.115,0.091,0.257,0.084,99.384,2925.145,1116.409,3160.814,464.883,3717.688,330.557,3717.688,330.557,22.745,16.13,20.493,18.714,18.619,17.541,15.848,4.791,4.745,4.773,4.495,4.193,3.244,2.096,6847.342,2055.628,-44.171,76.18,22.908,16.796,22.996,3.278,6.906,0.095,6.496,6.542,0.855,2.723,4.515,2.854,1.322,1.802,0.381,-1.107,-0.426,1.564,66.931,28.581,22.549,17.197,12.908,15.275,10.575,8.971,7.987,9.72,6.744,6.663,7.16,7.4,6.853,7.092,8.087,8.774,8.686,8.484,0.42,0.364,0.454,0.414,0.481,0.404,0.363,0.42,0.363,0.387,0.313,0.401,0.328,0.276,0.329,0.283,0.335,0.314,0.274,0.325,0.267,0.303,0.23,0.281
pop.00037.wav,0.191,0.257,1.488,1.219,0.165,0.062,0.241,0.09,103.359,3222.753,790.573,2955.624,410.305,3442.684,323.172,3442.684,323.172,19.083,12.937,16.32,15.669,16.692,17.195,15.716,4.447,4.066,4.193,3.587,2.947,3.414,1.957,6686.776,1496.039,4.77,64.471,-2.451,10.432,3.253,7.834,3.103,1.406,6.745,4.88,3.277,1.748,3.333,2.347,1.426,-0.603,-2.177,-1.6,-0.613,-4.048,63.491,22.912,27.283,15.82,10.892,12.691,9.613,10.787,9.779,9.523,8.33,8.222,7.361,7.717,6.432,6.877,6.235,7.2,7.57,7.286,0.548,0.494,0.482,0.459,0.363,0.363,0.4,0.516,0.455,0.449,0.432,0.441,0.324,0.307,0.308,0.305,0.248,0.27,0.261,0.312,0.281,0.283,0.259,0.272
pop.00038.wav,0.175,0.235,1.687,1.619,0.147,0.074,0.222,0.079,92.285,3246.748,865.797,3015.34,341.857,3501.993,245.162,3501.993,245.162,24.169,15.122,18.484,17.552,17.657,16.109,14.876,5.319,4.654,4.887,4.49,3.323,1.929,1.29,6897.37,1475.025,-15.76,59.259,-1.602,12.56,8.738,3.957,2.044,4.224,4.98,2.897,2.329,1.989,1.715,-1.549,-0.61,0.293,-0.002,2.762,2.296,0.056,63.221,23.544,18.501,12.536,11.092,10.019,8.294,8.915,8.4,7.911,7.249,7.689,7.368,7.598,6.895,7.346,8.614,9.449,9.217,9.673,0.321,0.449,0.338,0.411,0.49,0.362,0.406,0.357,0.536,0.437,0.357,0.35,0.239,0.324,0.257,0.293,0.335,0.266,0.326,0.233,0.326,0.299,0.262,0.26
pop.00039.wav,0.224,0.298,1.407,0.94,0.187,0.103,0.28,0.104,83.354,3914.428,1049.088,3510.683,352.923,3877.154,241.79,3877.154,241.79,21.222,16.919,19.919,19.323,19.116,19.248,17.409,4.706,4.49,4.644,4.41,4.042,4.668,3.039,8508.671,1327.512,-19.464,51.93,36.986,13.087,14.581,3.204,15.302,-0.782,7.234,10.401,-0.379,6.226,-1.184,-2.121,-1.572,-0.764,0.024,2.841,0.825,1.861,63.541,24.681,25.911,19.218,16.244,14.777,10.636,10.601,9.781,9.639,8.534,8.883,7.413,7.65,8.07,7.515,9.35,9.365,10.155,7.81,0.377,0.339,0.317,0.439,0.436,0.311,0.346,0.318,0.47,0.367,0.389,0.478,0.299,0.301,0.255,0.314,0.341,0.257,0.318,0.249,0.349,0.276,0.288,0.351
pop.00040.wav,0.161,0.213,1.465,1.062,0.096,0.038,0.199,0.075,129.199,1942.154,508.177,2320.782,424.133,3049.901,373.325,3049.901,373.325,22.521,16.509,20.862,20.88,22.678,21.772,16.706,5.799,4.574,4.324,3.956,4.277,4.453,2.436,3789.777,1356.666,-76.91,113.308,-6.224,19.93,15.107,-3.284,4.783,1.014,2.295,-0.014,-3.773,4.24,2.302,-2.915,4.522,3.423,-0.546,-0.572,0.637,-2.001,75.957,21.139,19.949,11.493,10.0,11.979,8.754,7.611,7.363,7.417,6.685,8.223,9.741,8.025,7.619,8.532,8.893,9.351,8.162,10.36,0.308,0.241,0.395,0.359,0.22,0.318,0.177,0.208,0.16,0.281,0.545,0.274,0.338,0.217,0.336,0.344,0.179,0.304,0.18,0.238,0.177,0.252,0.375,0.225
pop.00041.wav,0.067,0.091,1.698,1.73,0.075,0.055,0.083,0.035,107.666,1995.588,822.583,2542.805,404.155,3248.954,293.073,3248.954,293.073,25.635,19.608,23.801,22.644,21.515,20.759,18.111,4.98,4.27,4.861,4.674,4.024,3.93,2.633,4375.778,1870.579,-204.719,101.627,26.382,9.19,10.471,5.117,-9.462,9.306,-12.485,-2.48,6.222,-9.485,-2.545,-9.031,-10.175,-4.044,-7.759,-5.142,-1.825,-4.419,57.077,28.888,23.716,14.016,18.243,13.687,14.813,11.116,11.824,11.018,11.297,9.762,10.829,10.97,11.769,10.116,11.602,13.475,12.625,12.899,0.228,0.216,0.407,0.329,0.209,0.408,0.262,0.251,0.196,0.276,0.377,0.236,0.284,0.233,0.382,0.312,0.191,0.38,0.233,0.319,0.229,0.273,0.351,0.24
pop.00042.wav,0.174,0.239,1.635,1.691,0.144,0.076,0.223,0.085,92.285,2980.929,886.963,2972.304,425.693,3506.196,307.885,3506.196,307.885,16.808,15.43,19.129,19.189,19.96,19.441,15.145,4.992,4.306,5.225,4.912,4.777,4.969,1.649,6419.617,1801.695,-37.087,68.899,10.49,23.946,15.357,3.556,11.68,2.92,2.551,4.755,-1.591,2.562,-1.014,-1.648,0.51,-2.827,-3.426,-4.105,-4.215,1.094,53.571,26.56,21.469,14.111,11.671,12.462,12.359,9.904,9.267,10.871,7.219,7.35,7.021,7.159,7.138,7.799,8.923,10.534,9.276,7.701,0.352,0.466,0.323,0.41,0.496,0.287,0.335,0.338,0.463,0.363,0.363,0.377,0.273,0.353,0.242,0.293,0.355,0.223,0.308,0.262,0.335,0.291,0.291,0.296
pop.00043.wav,0.205,0.264,1.151,0.348,0.103,0.073,0.254,0.07,135.999,2686.513,1060.349,2725.883,480.435,3230.602,370.107,3230.602,370.107,22.622,14.819,19.379,18.27,18.079,16.512,16.769,5.225,4.331,4.78,4.115,3.824,2.919,2.159,5758.725,1883.932,-50.854,68.051,12.076,36.322,8.665,19.502,10.717,12.311,1.659,10.159,4.833,1.696,2.726,3.159,2.458,1.416,1.063,1.899,2.266,2.422,47.967,32.598,18.935,17.665,14.769,12.012,9.468,8.596,9.002,8.603,7.597,7.071,6.908,7.556,6.983,7.345,6.508,6.41,7.264,7.419,0.499,0.603,0.446,0.454,0.37,0.481,0.479,0.44,0.516,0.443,0.502,0.464,0.278,0.3,0.253,0.296,0.232,0.3,0.301,0.257,0.289,0.253,0.283,0.292
pop.00044.wav,0.176,0.241,1.506,1.354,0.136,0.074,0.223,0.093,117.454,3119.463,779.381,3018.814,343.239,3551.474,265.34,3551.474,265.34,24.246,15.647,18.95,17.688,17.512,18.535,15.57,5.605,4.983,5.403,4.393,3.726,3.925,2.062,6661.429,1530.379,-47.976,54.154,-3.96,21.494,13.905,5.999,13.759,1.065,6.729,6.221,1.618,0.457,2.416,-5.585,0.311,-0.998,0.643,1.256,2.071,3.029,56.359,22.839,26.397,17.319,13.555,15.394,13.034,11.967,9.213,9.946,8.135,8.009,8.99,8.819,7.916,7.527,9.685,10.077,10.47,9.021,0.49,0.446,0.473,0.505,0.4,0.353,0.422,0.556,0.487,0.402,0.461,0.471,0.34,0.31,0.313,0.326,0.286,0.258,0.274,0.313,0.283,0.27,0.285,0.302
pop.00045.wav,0.16,0.216,1.578,1.409,0.125,0.086,0.202,0.074,117.454,2819.792,1076.978,3036.897,580.992,3610.978,448.475,3610.978,448.475,22.053,15.738,19.302,19.199,19.404,19.445,16.053,5.597,5.061,4.81,4.915,4.389,4.505,2.198,6447.629,2470.044,-71.623,81.108,16.361,8.948,13.827,-0.754,12.511,-0.654,3.036,3.063,-3.225,-1.329,-0.655,-3.994,-0.942,1.919,3.53,5.998,6.095,2.575,73.708,33.594,31.311,19.978,15.698,16.489,14.857,12.487,11.253,11.223,10.973,8.699,8.616,9.285,7.528,7.815,8.402,10.281,10.097,8.974,0.42,0.402,0.361,0.407,0.39,0.505,0.362,0.469,0.515,0.378,0.405,0.343,0.332,0.306,0.264,0.297,0.269,0.321,0.237,0.311,0.315,0.278,0.317,0.262
pop.00046.wav,0.161,0.217,1.57,1.392,0.122,0.085,0.203,0.075,117.454,2814.515,1078.83,3043.142,581.829,3619.846,444.923,3619.846,444.923,23.286,15.786,19.596,19.2,19.419,19.184,16.09,6.056,5.126,5.116,4.883,4.374,4.42,2.31,6453.599,2469.71,-72.144,81.281,16.711,8.695,14.177,-1.048,12.842,-0.526,3.143,3.159,-3.471,-1.136,-0.682,-3.996,-1.083,1.792,3.5,5.923,6.341,2.435,73.663,33.004,31.822,20.117,15.756,16.258,14.882,12.65,11.463,11.08,10.953,8.693,8.52,9.413,7.589,7.958,8.491,10.551,10.274,8.999,0.429,0.407,0.363,0.409,0.389,0.499,0.356,0.469,0.52,0.383,0.409,0.349,0.336,0.308,0.269,0.299,0.268,0.323,0.236,0.313,0.312,0.281,0.319,0.269
pop.00047.wav,0.171,0.234,1.687,1.711,0.127,0.07,0.216,0.091,112.347,3126.937,908.088,3219.487,369.52,3734.112,270.924,3734.112,270.924,26.155,15.999,18.27,18.272,18.357,16.227,15.919,4.944,5.125,4.865,4.137,3.467,2.241,2.144,7261.96,1762.799,-45.029,69.755,11.874,8.16,12.596,7.755,11.303,0.251,9.658,2.806,3.857,-0.845,2.1,1.123,0.007,0.748,-1.474,3.673,4.469,4.199,59.472,28.835,20.097,18.379,14.264,16.097,11.135,11.398,10.668,9.241,8.708,8.029,9.123,9.747,10.595,10.362,11.378,10.269,10.873,9.262,0.392,0.427,0.521,0.386,0.365,0.431,0.44,0.589,0.436,0.412,0.422,0.364,0.313,0.291,0.319,0.27,0.264,0.315,0.268,0.342,0.278,0.296,0.315,0.262
